,Scripcode,Start Date,End Date,Entry Buffer,Exit Buffer,TSL1,TSL2
,GRASIM EQ,2014-01-01,2024-12-31,1.0,1.0,2.0,4.0
,,,,,,,,,,,
,,,,,,,,,,,
,System,Entry Date,Exit Date,Trade,Entry,Exit,P&L,Cumm PL,Comments,HH/LL,% ITM
147,,2021-04-12,2021-04-13,Short,1418.22,1372.8,45.42000000000007,,SAR,1102.85,22.24
148,,2017-05-22,2017-05-26,Short,1128.0,1108.83,19.170000000000073,,SAR,1083.45,3.95
149,,2017-05-26,2017-06-06,Long,1108.83,1131.37,22.539999999999964,,SAR,1406.7,26.86
150,,2017-06-06,2017-06-20,Short,1131.37,1129.33,2.0399999999999636,,SAR,1091.6,3.52
151,,2021-04-13,2021-04-15,Long,1372.8,1362.83,-9.970000000000027,,SAR,1399.95,1.98
152,,2017-06-20,2017-06-20,Long,1129.33,1124.8,-4.529999999999973,,SAR,1146.75,1.54
153,,2017-06-21,2017-06-22,Long,1129.33,1129.33,0.0,,BEP,1189.7,5.35
154,,2017-06-23,2017-07-07,Long,1154.68,1254.28,99.59999999999991,,SAR,1294.1,12.07
155,,2021-04-15,2021-04-20,Short,1362.83,1362.83,0.0,,BEP,1281.6,5.96
156,,2017-07-07,2017-07-10,Short,1254.28,1307.1,-52.819999999999936,,SAR,1242.6,0.93
157,,2017-07-10,2017-07-10,Long,1366.73,1307.1,-59.63000000000011,,SAR,1373.35,0.48
158,,2017-07-10,2017-07-17,Short,1335.76,1300.22,35.539999999999964,,SAR,1242.6,6.97
159,,2021-04-20,2021-04-20,Long,1366.73,1339.4,-27.329999999999927,,TSL,0.0,-100.0
160,,2017-07-17,2017-07-19,Long,1300.22,1070.05,-230.17000000000007,,SAR,1331.0,2.37
161,,2017-07-19,2017-07-20,Short,1070.05,1070.05,0.0,,BEP,1012.15,5.41
162,,2021-04-20,2021-04-22,Short,1335.76,1271.9,63.8599999999999,,SAR,1270.3,4.9
163,,2017-08-01,2017-08-10,Long,1082.11,1082.11,0.0,,BEP,1137.2,5.09
164,,2017-08-10,2017-08-14,Short,1059.55,1101.93,-42.38000000000011,,TSL,1039.5,1.89
165,,2017-08-21,2017-09-19,Long,1119.74,1217.25,97.50999999999999,,SAR,1276.45,14.0
166,,2021-04-22,2021-04-23,Long,1271.9,1278.98,7.079999999999927,,SAR,1323.15,4.03
167,,2017-09-19,2017-10-10,Short,1217.25,1172.26,44.99000000000001,,SAR,1101.1,9.54
168,,2017-10-10,2017-10-10,Long,1172.26,1148.81,-23.450000000000045,,TSL,1179.7,0.63
169,,2021-04-23,2021-04-26,Short,1278.98,1313.2,-34.22000000000003,,SAR,1140.05,10.86
170,,2017-10-10,2017-10-11,Short,1140.28,1168.12,-27.839999999999918,,SAR,1147.0,-0.59
171,,2017-10-11,2017-10-12,Long,1168.12,1140.28,-27.839999999999918,,SAR,1175.3,0.61
172,,2017-10-12,2017-10-23,Short,1140.28,1158.12,-17.839999999999918,,SAR,1121.8,1.62
173,,2021-04-26,2021-05-12,Long,1313.2,1430.1,116.89999999999986,,SAR,1475.0,12.32
174,,2017-10-23,2017-11-14,Long,1158.12,1212.0,53.88000000000011,,SAR,1300.0,12.25
175,,2017-11-14,2017-11-22,Short,1215.03,1194.27,20.75999999999999,,SAR,1155.05,4.94
176,,2021-05-12,2021-05-19,Short,1430.1,1407.79,22.309999999999945,,SAR,1354.85,5.26
177,,2017-11-22,2017-12-01,Long,1194.27,1163.79,-30.480000000000018,,SAR,1219.8,2.14
178,,2017-12-01,2017-12-14,Short,1163.79,1145.39,18.399999999999864,,SAR,1090.0,6.34
179,,2017-12-14,2017-12-18,Long,1145.39,1107.46,-37.930000000000064,,SAR,1153.9,0.74
180,,2021-05-19,2021-05-24,Long,1407.79,1351.48,-56.309999999999945,,TSL,1389.0,-1.33
181,,2017-12-18,2017-12-26,Short,1107.46,1148.22,-40.75999999999999,,SAR,1103.65,0.34
182,,2017-12-26,2018-01-12,Long,1148.22,1223.14,74.92000000000007,,SAR,1399.25,21.86
183,,2021-05-25,2021-06-09,Long,1380.0,1485.99,105.99000000000001,,SAR,1530.95,10.94
184,,2018-01-12,2018-01-15,Short,1223.14,1256.44,-33.299999999999955,,SAR,1221.65,0.12
185,,2018-01-15,2018-01-18,Long,1256.44,1216.71,-39.73000000000002,,SAR,1261.1,0.37
186,,2018-01-18,2018-02-15,Short,1216.71,1143.62,73.09000000000015,,SAR,1027.2,15.58
187,,2021-06-09,2021-06-15,Short,1485.99,1507.42,-21.430000000000064,,SAR,1457.2,1.94
188,,2018-02-15,2018-02-15,Long,1143.62,1130.0,-13.61999999999989,,SAR,1144.0,0.03
189,,2018-02-16,2018-02-23,Short,1109.8,1129.84,-20.039999999999964,,SAR,1081.65,2.54
190,,2021-06-15,2021-06-18,Long,1507.42,1447.12,-60.30000000000018,,TSL,1501.55,-0.39
191,,2018-02-23,2018-03-05,Long,1129.84,1141.17,11.330000000000155,,SAR,1201.65,6.36
192,,2018-03-05,2018-04-06,Short,1141.17,1100.14,41.02999999999997,,SAR,1040.65,8.81
193,,2021-06-21,2021-07-08,Long,1461.3,1474.8,13.5,,SAR,1547.0,5.86
194,,2018-04-06,2018-04-06,Long,1100.14,1092.0,-8.1400000000001,,SAR,0.0,-100.0
195,,2018-04-09,2018-04-16,Short,1093.0,1092.72,0.2799999999999727,,SAR,1056.95,3.3
196,,2021-07-08,2021-07-08,Short,1474.8,1496.8,-22.0,,SAR,inf,-inf
197,,2018-04-16,2018-04-24,Long,1092.72,1081.92,-10.799999999999955,,SAR,1115.0,2.04
198,,2018-04-24,2018-05-11,Short,1081.92,1105.9,-23.980000000000018,,SAR,1049.0,3.04
199,,2018-05-11,2018-05-16,Long,1105.9,1080.1,-25.800000000000182,,SAR,1108.85,0.27
200,,2021-07-09,2021-07-20,Long,1475.0,1541.68,66.68000000000006,,SAR,1587.55,7.63
201,,2018-05-16,2018-05-28,Short,1082.12,1057.82,24.299999999999955,,SAR,995.5,8.0
202,,2018-05-28,2018-06-04,Long,1057.82,1015.51,-42.309999999999945,,TSL,1093.6,3.38
203,,2021-07-20,2021-07-20,Short,1541.68,1558.2,-16.519999999999982,,SAR,inf,-inf
204,,2018-06-05,2018-06-07,Short,1018.41,1045.2,-26.790000000000077,,SAR,1012.45,0.59
205,,2018-06-07,2018-06-08,Long,1045.2,1040.0,-5.2000000000000455,,SAR,1599.5,53.03
206,,2021-07-22,2021-07-26,Long,1595.0,1543.21,-51.789999999999964,,SAR,1588.95,-0.38
207,,2018-06-08,2018-06-11,Short,1040.0,1054.04,-14.039999999999964,,SAR,1026.8,1.27
208,,2018-06-11,2018-06-18,Long,1054.04,1018.31,-35.73000000000002,,SAR,1060.0,0.57
209,,2018-06-18,2018-06-26,Short,1018.31,1027.47,-9.160000000000082,,SAR,991.9,2.59
210,,2021-07-26,2021-07-26,Short,1543.21,1549.5,-6.289999999999964,,SAR,inf,-inf
211,,2018-06-26,2018-06-28,Long,1027.47,996.48,-30.99000000000001,,SAR,1039.9,1.21
212,,2018-06-28,2018-07-10,Short,996.48,996.48,0.0,,BEP,952.05,4.46
213,,2021-07-27,2021-07-27,Long,1551.2,1520.18,-31.019999999999982,,TSL,0.0,-100.0
214,,2018-07-10,2018-07-11,Long,998.44,974.21,-24.230000000000018,,SAR,999.0,0.06
215,,2018-07-11,2018-07-23,Short,974.21,953.04,21.170000000000073,,SAR,914.2,6.16
216,,2021-07-27,2021-07-30,Short,1534.01,1565.75,-31.74000000000001,,SAR,1486.0,3.13
217,,2018-07-23,2018-07-23,Long,953.04,939.0,-14.039999999999964,,SAR,955.0,0.21
218,,2018-07-23,2018-07-24,Short,926.39,944.92,-18.529999999999973,,TSL,916.0,1.12
219,,2021-07-30,2021-08-10,Long,1565.75,1503.51,-62.24000000000001,,SAR,1614.2,3.09
220,,2018-07-24,2018-08-02,Long,948.49,1010.59,62.10000000000002,,SAR,1040.5,9.7
221,,2018-08-02,2018-08-16,Short,1010.59,996.72,13.870000000000005,,SAR,957.55,5.25
222,,2021-08-10,2021-08-11,Short,1503.51,1484.0,19.50999999999999,,SAR,1480.0,1.56
223,,2018-08-16,2018-08-31,Long,996.72,1061.38,64.66000000000008,,SAR,1093.0,9.66
224,,2018-08-31,2018-09-04,Short,1061.38,1062.0,-0.6199999999998909,,SAR,1017.3,4.15
225,,2021-08-11,2021-08-17,Long,1484.0,1477.38,-6.619999999999891,,SAR,1532.45,3.26
226,,2018-09-05,2018-09-14,Short,1023.85,1041.21,-17.360000000000014,,SAR,993.8,2.94
227,,2018-09-14,2018-09-21,Long,1041.21,999.56,-41.65000000000009,,TSL,1082.0,3.92
228,,2021-08-17,2021-08-18,Short,1477.38,1482.2,-4.819999999999936,,SAR,1003.4,32.08
229,,2018-09-28,2018-11-09,Short,1009.26,861.88,147.38,,SAR,756.0,25.09
230,,2018-11-09,2018-11-15,Long,861.88,852.19,-9.68999999999994,,SAR,1508.8,75.06
231,,2021-08-18,2021-08-23,Long,1482.2,1466.19,-16.00999999999999,,SAR,1503.3,1.42
232,,2018-11-15,2018-11-19,Short,852.19,852.19,0.0,,BEP,810.0,4.95
233,,2018-11-21,2018-11-28,Long,857.89,834.92,-22.970000000000027,,SAR,868.25,1.21
234,,2021-08-23,2021-08-24,Short,1466.19,1444.0,22.190000000000055,,SAR,1440.65,1.74
235,,2018-11-28,2018-11-30,Short,834.92,868.32,-33.40000000000009,,TSL,834.0,0.11
236,,2018-11-30,2018-12-05,Long,869.21,834.44,-34.76999999999998,,TSL,1462.0,68.2
237,,2021-08-24,2021-10-04,Long,1444.0,1652.0,208.0,,SAR,1694.3,17.33
238,,2018-12-05,2018-12-12,Short,832.39,810.32,22.069999999999936,,SAR,775.0,6.89
239,,2018-12-12,2018-12-20,Long,810.32,837.84,27.519999999999982,,SAR,876.0,8.11
