,Scripcode,Start Date,End Date,Entry Buffer,Exit Buffer,TSL1,TSL2
,RECLTD EQ,2014-01-01,2024-12-31,1.0,1.0,2.0,4.0
,,,,,,,,,,,
,,,,,,,,,,,
,System,Entry Date,Exit Date,Trade,Entry,Exit,P&L,Cumm PL,Comments,HH/LL,% ITM
121,RTT,2016-02-08,2016-02-09,Long,195.54,187.72,-7.819999999999993,-333.85999999999996,TSL,193.8,-0.89
122,RTT,2016-02-10,2016-03-01,Short,177.11,158.01,19.100000000000023,-314.75999999999993,SAR,152.25,14.04
123,RTT,2020-10-05,2020-10-05,Long,103.12,103.1,-0.020000000000010232,-314.78,SAR,160.5,55.64
124,RTT,2016-03-01,2016-03-11,Long,158.01,165.33,7.320000000000022,-307.4599999999999,SAR,174.4,10.37
125,RTT,2016-03-11,2016-03-16,Short,165.33,169.07,-3.7399999999999807,-311.19999999999993,SAR,162.25,1.86
126,RTT,2016-03-16,2016-03-16,Long,169.07,165.69,-3.3799999999999955,-314.5799999999999,TSL,169.15,0.05
127,RTT,2016-03-16,2016-03-17,Short,164.69,166.9,-2.210000000000008,-316.78999999999996,SAR,162.25,1.48
128,RTT,2020-10-06,2020-10-08,Short,99.4,101.3,-1.8999999999999915,-318.68999999999994,SAR,98.45,0.96
129,RTT,2016-03-17,2016-03-29,Long,166.9,163.4,-3.5,-322.18999999999994,SAR,171.45,2.73
130,RTT,2016-03-29,2016-04-13,Short,163.4,163.37,0.030000000000001137,-322.15999999999997,SAR,157.5,3.61
131,RTT,2016-04-13,2016-04-20,Long,163.37,158.85,-4.52000000000001,-326.67999999999995,SAR,164.45,0.66
132,RTT,2016-04-20,2016-04-21,Short,158.85,164.28,-5.430000000000007,-332.10999999999996,SAR,158.8,0.03
133,RTT,2020-10-08,2020-10-08,Long,101.3,99.8,-1.5,-333.60999999999996,SAR,0.0,-100.0
134,RTT,2016-04-21,2016-05-11,Long,164.28,164.28,0.0,-333.60999999999996,BEP,185.7,13.04
135,RTT,2016-05-11,2016-05-27,Short,163.99,156.7,7.2900000000000205,-326.31999999999994,SAR,97.55,40.51
136,RTT,2016-05-27,2016-06-13,Long,156.7,159.79,3.0900000000000034,-323.2299999999999,SAR,168.0,7.21
137,RTT,2020-10-09,2020-10-20,Short,99.4,96.4,3.0,-320.2299999999999,SAR,91.8,7.65
138,RTT,2016-06-13,2016-06-14,Short,159.79,161.0,-1.210000000000008,-321.43999999999994,SAR,161.0,-0.76
139,RTT,2016-06-14,2016-06-24,Long,161.0,161.07,0.06999999999999318,-321.36999999999995,SAR,173.35,7.67
140,RTT,2016-06-24,2016-06-29,Short,161.07,167.51,-6.439999999999998,-327.80999999999995,TSL,155.0,3.77
141,RTT,2020-10-20,2020-10-21,Long,96.4,97.4,1.0,-326.80999999999995,SAR,172.4,78.84
142,RTT,2016-06-29,2016-07-28,Long,172.05,211.46,39.41,-287.4,SAR,217.9,26.65
143,RTT,2016-07-28,2016-08-01,Short,211.46,216.9,-5.439999999999998,-292.84,SAR,211.0,0.22
144,RTT,2016-08-01,2016-08-26,Long,216.9,229.53,12.629999999999995,-280.21,SAR,240.0,10.65
145,RTT,2020-10-21,2020-10-22,Short,97.4,101.3,-3.8999999999999915,-284.10999999999996,TSL,98.2,-0.82
146,RTT,2016-08-26,2016-08-31,Short,229.53,235.43,-5.900000000000006,-290.01,SAR,224.4,2.24
147,RTT,2016-08-31,2016-09-12,Long,235.43,237.3,1.8700000000000045,-288.14,SAR,245.8,4.4
148,RTT,2016-09-12,2016-09-16,Short,237.3,233.26,4.0400000000000205,-284.09999999999997,SAR,226.1,4.72
149,RTT,2016-09-16,2016-09-28,Long,233.26,120.6,-112.66,-396.76,SAR,252.95,8.44
150,RTT,2020-10-23,2020-10-27,Short,101.2,102.36,-1.1599999999999966,-397.91999999999996,SAR,98.1,3.06
151,RTT,2016-09-28,2016-09-28,Short,120.6,120.6,0.0,-397.91999999999996,BEP,119.85,0.62
152,RTT,2016-09-29,2016-09-29,Long,124.5,124.5,0.0,-397.91999999999996,BEP,102.55,-17.63
153,RTT,2016-09-29,2016-09-30,Short,124.5,116.0,8.5,-389.41999999999996,SAR,115.05,7.59
154,RTT,2020-10-27,2020-11-20,Long,102.36,113.16,10.799999999999997,-378.61999999999995,SAR,119.45,16.7
155,RTT,2016-09-30,2016-10-13,Long,116.0,129.94,13.939999999999998,-364.67999999999995,SAR,135.0,16.38
156,RTT,2016-10-13,2016-10-18,Short,129.94,133.12,-3.180000000000007,-367.85999999999996,SAR,112.4,13.5
157,RTT,2016-10-18,2016-10-26,Long,133.12,134.39,1.2699999999999818,-366.59,SAR,140.9,5.84
158,RTT,2020-11-20,2020-11-25,Short,113.16,117.69,-4.530000000000001,-371.12,TSL,113.6,-0.39
